"id","user.id","created_at","text","hashtags","user_mentions"
808324221617066000,205340180,"Mon Dec 12 14:54:47 +0000 2016","#SASDIRTYLAUNDRY Highlighting #resistance to #rapeculture in a public space. Represents 3600 est.rapes DAILY.  https://t.co/lkd3GIOjRa","SASDIRTYLAUNDRY, resistance, rapeculture",""
808321803038978000,1292335345,"Mon Dec 12 14:45:10 +0000 2016","RT @likeagirlinc: Survivor speaks out against #Amish #rapeculture ahead of sentencing https://t.co/hNKR3B7oqU via @HuffPostImpact","Amish, rapeculture","likeagirlinc, HuffPostImpact"
808316888480518100,52946095,"Mon Dec 12 14:25:38 +0000 2016","RT @BeaLeydier: It's always a nice reminder. Stop #rapeculture. https://t.co/z756atktVL","rapeculture","BeaLeydier"
808313159106719700,27282113,"Mon Dec 12 14:10:49 +0000 2016","RT @FacAgainstRape: Thank u @kellyoxford &amp; all the survivors whose stories reveal #rapeculture #notokay #FacultyAgainstRape https://t.co/9l…","rapeculture, notokay, FacultyAgainstRape","FacAgainstRape, kellyoxford"
808313142941872100,27282113,"Mon Dec 12 14:10:45 +0000 2016","#FacultyAgainstRape is 1 of 130 advocates inviting @ConsciousCap to collaborate on culture change.… https://t.co/42Jnvxz29y","FacultyAgainstRape","ConsciousCap"
808307793895690200,410135192,"Mon Dec 12 13:49:30 +0000 2016","RT @FluffyMcduff: Your moment of Zen 🙏\n\n#RapeCulture #ToxicMasculinity #MalePrivilege #QuestionMadness #WomenMatter #womenshealth #womensri…","RapeCulture, ToxicMasculinity, MalePrivilege, QuestionMadness, WomenMatter, womenshealth","FluffyMcduff"
808306582329106400,2857959281,"Mon Dec 12 13:44:41 +0000 2016","Your moment of Zen 🙏\n\n#RapeCulture #ToxicMasculinity #MalePrivilege #QuestionMadness #WomenMatter #womenshealth… https://t.co/s6s5Bq6W8y","RapeCulture, ToxicMasculinity, MalePrivilege, QuestionMadness, WomenMatter, womenshealth",""
808303810032652300,254242830,"Mon Dec 12 13:33:40 +0000 2016","RT @QueenAnkh: Here's some 'real news' you can cover. \nWht abt ""white on white"" #rapeculture \n@FoxNews @CNN @CNBC @ABC @CBS \nhttps://t.co/4…","rapeculture","QueenAnkh, FoxNews, CNN, CNBC, ABC, CBS"
808301182787743700,132179432,"Mon Dec 12 13:23:14 +0000 2016","Hasbro takes disgusting ""rape joke"" ad for new year's (FFS!!!) off air and apologizes for ""any hurt feelings"".… https://t.co/SSQKyHqP5n","",""
808297647266234400,2753783736,"Mon Dec 12 13:09:11 +0000 2016","RT @OneMillionVjj: Stop #victimblaming and hold rapists responsible for their actions. #RapeCulture https://t.co/YXClvlsk27","victimblaming, RapeCulture","OneMillionVjj"
808296504972759000,22875377,"Mon Dec 12 13:04:38 +0000 2016","@WomensHealthMag It says ""Today is a good day for a good day"" not ""make today your bitch"" - let's not perpetuate #rapeculture and #misogyny","rapeculture, misogyny","WomensHealthMag"
