"id","user.id","created_at","text","hashtags","user_mentions"
807379337196564500,243512803,"Sat Dec 10 00:20:09 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807379111203209200,699458369204195300,"Sat Dec 10 00:19:15 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807379082992230400,725555472279986200,"Sat Dec 10 00:19:08 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378840595132400,1683758928,"Sat Dec 10 00:18:10 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378819418062800,767079666,"Sat Dec 10 00:18:05 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378789349007400,470411349,"Sat Dec 10 00:17:58 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378676199268400,353390069,"Sat Dec 10 00:17:31 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378667487764500,908834276,"Sat Dec 10 00:17:29 +0000 2016","Predator in Chief: President Trump and the Glorification of #SexualViolence https://t.co/iKWm6hn2uJ # via @HuffPostWomen","SexualViolence","HuffPostWomen"
807378456849817600,2870016089,"Sat Dec 10 00:16:39 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378427657343000,2560043017,"Sat Dec 10 00:16:32 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378318874046500,549197462,"Sat Dec 10 00:16:06 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378287509065700,262837379,"Sat Dec 10 00:15:58 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378138850349000,101368079,"Sat Dec 10 00:15:23 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807378022164729900,726460275893801000,"Sat Dec 10 00:14:55 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807377958654459900,1374437161,"Sat Dec 10 00:14:40 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807377649173721100,1696941800,"Sat Dec 10 00:13:26 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807377634384433200,1000713967,"Sat Dec 10 00:13:23 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807377383640727600,2880020119,"Sat Dec 10 00:12:23 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807377377143595000,776422183899795500,"Sat Dec 10 00:12:21 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807377369069658100,3289095701,"Sat Dec 10 00:12:19 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
807377315478933500,755650729239535600,"Sat Dec 10 00:12:07 +0000 2016","RT @RepSpeier: Today I introduced the Safe Transfer Act so that schools will treat #sexualviolence as seriously as cheating. https://t.co/t…","sexualviolence","RepSpeier"
